# E[keV] values
1.125000000000000000e+03 2.777209301384629737e-08
1.375000000000000000e+03 3.489763971358585113e-08
1.625000000000000000e+03 4.413634465161239716e-08
1.875000000000000000e+03 6.054924137803837056e-08
2.125000000000000000e+03 7.460942764638426592e-08
2.375000000000000000e+03 5.886416787851287431e-08
2.625000000000000000e+03 6.150610649748037892e-08
2.875000000000000000e+03 5.897095092306232323e-08
3.125000000000000000e+03 3.815403268069009152e-08
3.375000000000000000e+03 1.244301289479917978e-08
3.625000000000000000e+03 5.121100389817467778e-08
3.875000000000000000e+03 5.467827234333832239e-08
4.125000000000000000e+03 1.132074769091081228e-07
4.375000000000000000e+03 3.103338940948205647e-07
4.625000000000000000e+03 2.325746637437429156e-07
4.875000000000000000e+03 6.276638857234687416e-07
