# E[keV] values
0.000000000000000000e+00 2.630538257930160739e+01
2.500000000000000000e+02 5.720502402959542820e+01
5.000000000000000000e+02 6.212162939596979072e+01
7.500000000000000000e+02 1.699792664979268864e+02
1.000000000000000000e+03 2.436282553989527173e+02
1.250000000000000000e+03 5.578964043365701855e+02
1.500000000000000000e+03 8.313630641474658205e+02
1.750000000000000000e+03 1.600565040113559007e+03
2.000000000000000000e+03 2.286092320388078861e+03
2.250000000000000000e+03 3.880737987143077589e+03
2.500000000000000000e+03 9.344034239549788253e+03
2.750000000000000000e+03 1.114872936478312658e+04
3.000000000000000000e+03 3.336560945839948545e+04
3.250000000000000000e+03 4.451934152251594787e+04
3.500000000000000000e+03 9.186041090536089905e+04
3.750000000000000000e+03 1.963782683931249194e+05
