# E[keV] values
1.125000000000000000e+03 2.600476113355436172e-08
1.375000000000000000e+03 4.289729866493921967e-08
1.625000000000000000e+03 5.045653137087963523e-08
1.875000000000000000e+03 7.061513954481701996e-08
2.125000000000000000e+03 1.004726673282094105e-07
2.375000000000000000e+03 8.033591376303400103e-08
2.625000000000000000e+03 8.604912371318167877e-08
2.875000000000000000e+03 5.930418252327384468e-08
3.125000000000000000e+03 4.547615526329762688e-08
3.375000000000000000e+03 1.613899382898730823e-08
3.625000000000000000e+03 4.663694492112128927e-08
3.875000000000000000e+03 5.755765192594464384e-08
4.125000000000000000e+03 2.249765240957970281e-07
4.375000000000000000e+03 1.817095298392177871e-07
4.625000000000000000e+03 1.608192607342754142e-07
4.875000000000000000e+03 4.695292380453704049e-07
