# E[keV] values
0.000000000000000000e+00 5.388940753374977533e+01
2.500000000000000000e+02 4.734191839863733975e+01
5.000000000000000000e+02 6.784957133793487571e+01
7.500000000000000000e+02 2.138375471280721456e+02
1.000000000000000000e+03 3.484281909047991235e+02
1.250000000000000000e+03 5.807578911697014519e+02
1.500000000000000000e+03 9.439956107810561434e+02
1.750000000000000000e+03 1.390859883611020905e+03
2.000000000000000000e+03 2.226695194794366671e+03
2.250000000000000000e+03 3.256730238861444832e+03
2.500000000000000000e+03 1.023659731802828355e+04
2.750000000000000000e+03 9.867371894327496193e+03
3.000000000000000000e+03 2.899780230803579616e+04
3.250000000000000000e+03 4.781603187598791556e+04
3.500000000000000000e+03 1.086798651566509070e+05
3.750000000000000000e+03 1.338721146145487728e+05
