# E[keV] values
1.125000000000000000e+03 2.372043557240301132e-08
1.375000000000000000e+03 2.987066627714271775e-08
1.625000000000000000e+03 3.651871742594173749e-08
1.875000000000000000e+03 6.255753378451942438e-08
2.125000000000000000e+03 8.631414390627338977e-08
2.375000000000000000e+03 7.547044472839384270e-08
2.625000000000000000e+03 8.935764872295710487e-08
2.875000000000000000e+03 7.713667112362699525e-08
3.125000000000000000e+03 4.247752602062849419e-08
3.375000000000000000e+03 1.546733985458096141e-08
3.625000000000000000e+03 4.676437360440494294e-08
3.875000000000000000e+03 1.097863470761368561e-07
4.125000000000000000e+03 2.788871058197991024e-07
4.375000000000000000e+03 2.592687757974518950e-07
4.625000000000000000e+03 1.134233896312588652e-07
4.875000000000000000e+03 6.189776647898480566e-07
