# E[keV] values
0.000000000000000000e+00 4.018249144963016306e+01
2.500000000000000000e+02 4.814783164441903551e+01
5.000000000000000000e+02 6.700018611657280587e+01
7.500000000000000000e+02 1.338097750055993913e+02
1.000000000000000000e+03 1.916876481484547696e+02
1.250000000000000000e+03 3.925387721044276077e+02
1.500000000000000000e+03 6.867733153166229840e+02
1.750000000000000000e+03 1.026001327292969791e+03
2.000000000000000000e+03 1.597255975571023555e+03
2.250000000000000000e+03 3.198415184353918448e+03
2.500000000000000000e+03 6.453094826599512999e+03
2.750000000000000000e+03 1.031348204761458146e+04
3.000000000000000000e+03 2.141789636901778067e+04
3.250000000000000000e+03 3.689385492770106794e+04
3.500000000000000000e+03 4.360577813238830277e+04
3.750000000000000000e+03 3.657076932675133867e+04
