# E[keV] values
0.000000000000000000e+00 4.779815643554333349e+01
2.500000000000000000e+02 3.667648496923111878e+01
5.000000000000000000e+02 9.518282632261521314e+01
7.500000000000000000e+02 1.843145724334319766e+02
1.000000000000000000e+03 2.609781058641920026e+02
1.250000000000000000e+03 4.187254658408077148e+02
1.500000000000000000e+03 8.598722221168242186e+02
1.750000000000000000e+03 1.116839945717006458e+03
2.000000000000000000e+03 2.020094099146034068e+03
2.250000000000000000e+03 3.607864393103048769e+03
2.500000000000000000e+03 8.057909367510572338e+03
2.750000000000000000e+03 1.043856206397711139e+04
3.000000000000000000e+03 2.276091062355665053e+04
3.250000000000000000e+03 3.888264906348719524e+04
3.500000000000000000e+03 8.801340688209548534e+04
3.750000000000000000e+03 1.103428167766517872e+05
