# E[keV] values
0.000000000000000000e+00 2.715768157770040148e+01
2.500000000000000000e+02 4.241687873858746372e+01
5.000000000000000000e+02 7.334350200921258534e+01
7.500000000000000000e+02 1.240710125990550523e+02
1.000000000000000000e+03 2.125452189065442781e+02
1.250000000000000000e+03 3.305758928179911322e+02
1.500000000000000000e+03 5.773472667733883554e+02
1.750000000000000000e+03 9.283765485601653609e+02
2.000000000000000000e+03 1.868374969470829910e+03
2.250000000000000000e+03 2.344525151850575185e+03
2.500000000000000000e+03 7.705815807845334348e+03
2.750000000000000000e+03 8.012410737916943617e+03
3.000000000000000000e+03 1.680828830885194111e+04
3.250000000000000000e+03 4.300544736463839217e+04
3.500000000000000000e+03 1.146812802526508895e+05
3.750000000000000000e+03 2.043147100987878803e+05
