# E[keV] values
0.000000000000000000e+00 3.728050577667772103e+01
2.500000000000000000e+02 5.450243014780054551e+01
5.000000000000000000e+02 6.402264746220700431e+01
7.500000000000000000e+02 1.510768523624896602e+02
1.000000000000000000e+03 3.147733816623523921e+02
1.250000000000000000e+03 5.117276428682338292e+02
1.500000000000000000e+03 7.559190427090316007e+02
1.750000000000000000e+03 1.215876274963125979e+03
2.000000000000000000e+03 1.984069092989957880e+03
2.250000000000000000e+03 3.754172115986684275e+03
2.500000000000000000e+03 6.673731952646883656e+03
2.750000000000000000e+03 9.297044967631980398e+03
3.000000000000000000e+03 2.411561091535513333e+04
3.250000000000000000e+03 5.069543638429207203e+04
3.500000000000000000e+03 8.821863787799676356e+04
3.750000000000000000e+03 1.609565722518900875e+05
