# E[keV] values
1.125000000000000000e+03 2.524965135275887066e-08
1.375000000000000000e+03 2.826945909486298571e-08
1.625000000000000000e+03 3.198294542916030206e-08
1.875000000000000000e+03 5.351208205925903644e-08
2.125000000000000000e+03 6.368479605217253645e-08
2.375000000000000000e+03 5.574128350234738507e-08
2.625000000000000000e+03 6.572423713075249191e-08
2.875000000000000000e+03 6.053322348741180025e-08
3.125000000000000000e+03 2.882588589316338321e-08
3.375000000000000000e+03 1.140961847510501024e-08
3.625000000000000000e+03 6.111695678307746300e-08
3.875000000000000000e+03 4.000220543816099066e-08
4.125000000000000000e+03 1.539069690475791341e-07
4.375000000000000000e+03 1.138985898884706703e-07
4.625000000000000000e+03 2.768793447011003715e-07
4.875000000000000000e+03 2.348407079486740960e-07
