# E[keV] values
1.125000000000000000e+03 3.304686105892944211e-08
1.375000000000000000e+03 3.725792876624667571e-08
1.625000000000000000e+03 4.642830879991250057e-08
1.875000000000000000e+03 6.374194511268729292e-08
2.125000000000000000e+03 8.590456280561487575e-08
2.375000000000000000e+03 7.427461107953190723e-08
2.625000000000000000e+03 6.886110468698595646e-08
2.875000000000000000e+03 6.299025285075359026e-08
3.125000000000000000e+03 3.411266154831936382e-08
3.375000000000000000e+03 1.477127129008740090e-08
3.625000000000000000e+03 4.171613618792845853e-08
3.875000000000000000e+03 9.993663197997907129e-08
4.125000000000000000e+03 2.213864117472064119e-07
4.375000000000000000e+03 2.324380058077181759e-07
4.625000000000000000e+03 2.353134305789955474e-07
4.875000000000000000e+03 8.026732623916351605e-07
