# E[keV] values
0.000000000000000000e+00 4.149556666008132311e+01
2.500000000000000000e+02 3.796473066600992041e+01
5.000000000000000000e+02 8.707522661742586934e+01
7.500000000000000000e+02 1.503908814126290849e+02
1.000000000000000000e+03 2.423027487567044318e+02
1.250000000000000000e+03 4.398044442963558254e+02
1.500000000000000000e+03 5.935590351173144654e+02
1.750000000000000000e+03 1.107043944069975851e+03
2.000000000000000000e+03 1.914754484275342975e+03
2.250000000000000000e+03 3.058807780761076629e+03
2.500000000000000000e+03 7.123266995780239085e+03
2.750000000000000000e+03 7.161313902481097102e+03
3.000000000000000000e+03 2.387133699257113403e+04
3.250000000000000000e+03 3.960021676434941764e+04
3.500000000000000000e+03 8.397871576546419237e+04
3.750000000000000000e+03 1.654882627285360359e+05
