# E[keV] values
0.000000000000000000e+00 4.460245491692185738e+01
2.500000000000000000e+02 3.858772722259810450e+01
5.000000000000000000e+02 8.066631755987157248e+01
7.500000000000000000e+02 1.694942977648328508e+02
1.000000000000000000e+03 2.383959494121316425e+02
1.250000000000000000e+03 4.334264499794472272e+02
1.500000000000000000e+03 8.864402869859001157e+02
1.750000000000000000e+03 1.392035298806890296e+03
2.000000000000000000e+03 2.036082062749602528e+03
2.250000000000000000e+03 4.438163443676884526e+03
2.500000000000000000e+03 7.780312184047050323e+03
2.750000000000000000e+03 1.219458747135980957e+04
3.000000000000000000e+03 3.029540667874030623e+04
3.250000000000000000e+03 3.830308536613865726e+04
3.500000000000000000e+03 8.152301583703035431e+04
3.750000000000000000e+03 2.873780096795788850e+05
