# E[keV] values
0.000000000000000000e+00 4.296755221002798208e+01
2.500000000000000000e+02 4.453266629552320666e+01
5.000000000000000000e+02 6.969048466424214894e+01
7.500000000000000000e+02 1.379578930411915678e+02
1.000000000000000000e+03 2.797760116875606968e+02
1.250000000000000000e+03 4.848821881424792650e+02
1.500000000000000000e+03 6.955013565889723850e+02
1.750000000000000000e+03 1.194298051294749484e+03
2.000000000000000000e+03 2.588545003618357896e+03
2.250000000000000000e+03 3.818786699882095945e+03
2.500000000000000000e+03 9.637837620624699412e+03
2.750000000000000000e+03 1.474545921538609400e+04
3.000000000000000000e+03 3.109128827470432952e+04
3.250000000000000000e+03 3.631040992597779405e+04
3.500000000000000000e+03 1.294418631727723114e+05
3.750000000000000000e+03 2.062385261456478329e+05
