# E[keV] values
0.000000000000000000e+00 7.902390193347434888e+01
2.500000000000000000e+02 4.196344327619560488e+01
5.000000000000000000e+02 6.036958412824604636e+01
7.500000000000000000e+02 7.015195163449887161e+01
1.000000000000000000e+03 7.329543015787690763e+01
1.250000000000000000e+03 9.267480475054135525e+01
1.500000000000000000e+03 8.385960262891107675e+01
1.750000000000000000e+03 9.899082175956462493e+01
2.000000000000000000e+03 1.074672967887761246e+02
2.250000000000000000e+03 1.025588624822998582e+02
2.500000000000000000e+03 1.131077397432135854e+02
2.750000000000000000e+03 1.049389790818532191e+02
3.000000000000000000e+03 2.071281356704829761e+02
3.250000000000000000e+03 2.534402783502190175e+02
3.500000000000000000e+03 3.621273242765273608e+02
3.750000000000000000e+03 6.632804345586866930e+02
