# E[keV] values
1.125000000000000000e+03 2.714765605107458009e-08
1.375000000000000000e+03 3.521947393327599020e-08
1.625000000000000000e+03 4.310475498598757946e-08
1.875000000000000000e+03 5.836766749934077195e-08
2.125000000000000000e+03 7.639858326370141146e-08
2.375000000000000000e+03 7.376751983576025368e-08
2.625000000000000000e+03 7.272154980325854870e-08
2.875000000000000000e+03 6.790295992831641871e-08
3.125000000000000000e+03 4.301603534762797360e-08
3.375000000000000000e+03 9.761404239043575401e-09
3.625000000000000000e+03 7.589860366954879956e-08
3.875000000000000000e+03 6.901038587370025843e-08
4.125000000000000000e+03 1.533857741090722691e-07
4.375000000000000000e+03 2.275005269550832704e-07
4.625000000000000000e+03 3.162852075416972759e-07
4.875000000000000000e+03 3.400358843122771895e-07
