# E[keV] values
1.125000000000000000e+03 4.692189827343958181e-08
1.375000000000000000e+03 6.565529055311370015e-08
1.625000000000000000e+03 8.307550646167912311e-08
1.875000000000000000e+03 8.896131377568175929e-08
2.125000000000000000e+03 1.328437193137664226e-07
2.375000000000000000e+03 1.145325075042405488e-07
2.625000000000000000e+03 1.094787481834808322e-07
2.875000000000000000e+03 8.190312325680680904e-08
3.125000000000000000e+03 5.687568634293851891e-08
3.375000000000000000e+03 1.479604661077791083e-08
3.625000000000000000e+03 1.218880943585185099e-07
3.875000000000000000e+03 9.089407225619068971e-08
4.125000000000000000e+03 1.978081522937668176e-07
4.375000000000000000e+03 3.016376644218080508e-07
4.625000000000000000e+03 6.468652058113425175e-08
4.875000000000000000e+03 6.501726616497291912e-07
