# E[keV] values
0.000000000000000000e+00 3.833153969547120710e+01
2.500000000000000000e+02 5.602988355168380963e+01
5.000000000000000000e+02 6.309119725606069551e+01
7.500000000000000000e+02 1.432593000839778199e+02
1.000000000000000000e+03 2.877533620486922814e+02
1.250000000000000000e+03 4.199523801705864230e+02
1.500000000000000000e+03 7.518921542659468287e+02
1.750000000000000000e+03 1.320415488758450010e+03
2.000000000000000000e+03 2.130418537099141304e+03
2.250000000000000000e+03 3.060371199200223600e+03
2.500000000000000000e+03 8.679120090999531385e+03
2.750000000000000000e+03 1.124414997736250734e+04
3.000000000000000000e+03 2.678800916506373324e+04
3.250000000000000000e+03 3.842969274005549232e+04
3.500000000000000000e+03 1.243463067094563594e+05
3.750000000000000000e+03 2.850551335232430138e+05
