# E[keV] values
1.125000000000000000e+03 2.847429331730937297e-08
1.375000000000000000e+03 3.024961445151326728e-08
1.625000000000000000e+03 3.572724096118308759e-08
1.875000000000000000e+03 5.276961429367673677e-08
2.125000000000000000e+03 6.757189395154446494e-08
2.375000000000000000e+03 4.874857304776643271e-08
2.625000000000000000e+03 5.278307296702539482e-08
2.875000000000000000e+03 6.595054854877640162e-08
3.125000000000000000e+03 4.118762578363116882e-08
3.375000000000000000e+03 1.041606217161352917e-08
3.625000000000000000e+03 6.756687240743846250e-08
3.875000000000000000e+03 3.875427737132161827e-08
4.125000000000000000e+03 2.278700254199184891e-07
4.375000000000000000e+03 3.055356415238314708e-07
4.625000000000000000e+03 1.791104518003067605e-07
4.875000000000000000e+03 4.074143855443650910e-07
