# E[keV] values
0.000000000000000000e+00 3.637868847488617519e+01
2.500000000000000000e+02 4.887406648815665022e+01
5.000000000000000000e+02 6.677011272816513099e+01
7.500000000000000000e+02 1.276540940460642020e+02
1.000000000000000000e+03 2.400843008372931706e+02
1.250000000000000000e+03 4.306370270933784354e+02
1.500000000000000000e+03 6.616440618058605878e+02
1.750000000000000000e+03 9.467244507765251456e+02
2.000000000000000000e+03 1.653454890344237356e+03
2.250000000000000000e+03 2.088325955882401558e+03
2.500000000000000000e+03 5.202697820577419407e+03
2.750000000000000000e+03 9.339633695158287082e+03
3.000000000000000000e+03 1.741303235408804176e+04
3.250000000000000000e+03 3.973731660506727349e+04
3.500000000000000000e+03 8.719941306580271339e+04
3.750000000000000000e+03 1.913336314354828792e+05
