# E[keV] values
1.125000000000000000e+03 5.313449117512681358e-08
1.375000000000000000e+03 5.041529022681278327e-08
1.625000000000000000e+03 7.001789434095766581e-08
1.875000000000000000e+03 9.138233660558531083e-08
2.125000000000000000e+03 1.311398775221025578e-07
2.375000000000000000e+03 1.282606606102689978e-07
2.625000000000000000e+03 1.013067980340066824e-07
2.875000000000000000e+03 9.986242183679159398e-08
3.125000000000000000e+03 4.961389356269495105e-08
3.375000000000000000e+03 3.753280940215094565e-08
3.625000000000000000e+03 7.274147136313849997e-08
3.875000000000000000e+03 1.054061460734097626e-07
4.125000000000000000e+03 2.060279066380027655e-07
4.375000000000000000e+03 2.454638352174286630e-07
4.625000000000000000e+03 1.388612511696957179e-07
4.875000000000000000e+03 8.146609289088196019e-07
