# E[keV] values
1.125000000000000000e+03 3.645245056614066772e-08
1.375000000000000000e+03 2.718974093578248904e-08
1.625000000000000000e+03 4.366715732715405852e-08
1.875000000000000000e+03 5.729631382396108286e-08
2.125000000000000000e+03 9.146565089442762449e-08
2.375000000000000000e+03 7.731623814902466597e-08
2.625000000000000000e+03 8.579034470809337164e-08
2.875000000000000000e+03 7.493203030381113240e-08
3.125000000000000000e+03 5.230876049566675828e-08
3.375000000000000000e+03 1.652471427825270105e-08
3.625000000000000000e+03 8.395074398524347465e-08
3.875000000000000000e+03 9.990840450536961507e-08
4.125000000000000000e+03 3.305635933921844343e-07
4.375000000000000000e+03 5.964439354738091008e-07
4.625000000000000000e+03 2.833516293851590491e-07
4.875000000000000000e+03 5.078184911885696337e-07
