# E[keV] values
0.000000000000000000e+00 2.485638399506603236e+01
2.500000000000000000e+02 4.182000993068473349e+01
5.000000000000000000e+02 7.533595935735991134e+01
7.500000000000000000e+02 1.278577146125680741e+02
1.000000000000000000e+03 1.626676444099362868e+02
1.250000000000000000e+03 2.615792372295643986e+02
1.500000000000000000e+03 4.014896770115587969e+02
1.750000000000000000e+03 7.029805202476597970e+02
2.000000000000000000e+03 1.287770707871195555e+03
2.250000000000000000e+03 2.052495193060416568e+03
2.500000000000000000e+03 4.533241316062429178e+03
2.750000000000000000e+03 6.400653681032592431e+03
3.000000000000000000e+03 1.540202210714959256e+04
3.250000000000000000e+03 2.865944497301099909e+04
3.500000000000000000e+03 8.527002244173955114e+04
3.750000000000000000e+03 4.422464311619994260e+04
