# E[keV] values
0.000000000000000000e+00 3.293484432220808600e+01
2.000000000000000000e+02 1.902523591517208956e+01
4.000000000000000000e+02 6.154136223561323504e+01
6.000000000000000000e+02 1.392126481265308087e+02
8.000000000000000000e+02 1.936788606055398247e+02
1.000000000000000000e+03 2.529331477956552305e+02
1.200000000000000000e+03 3.559520354430209181e+02
1.400000000000000000e+03 4.975207955344057495e+02
1.600000000000000000e+03 8.469411644941881150e+02
1.800000000000000000e+03 1.017040365650739091e+03
2.000000000000000000e+03 1.035102965907751013e+03
2.200000000000000000e+03 2.154218293775467828e+03
2.400000000000000000e+03 3.594683310979389717e+03
2.600000000000000000e+03 4.892749108654807969e+03
2.800000000000000000e+03 6.468450852883799598e+03
3.000000000000000000e+03 1.542896490028019616e+04
3.200000000000000000e+03 2.927121477613359093e+04
3.400000000000000000e+03 2.272804837449563638e+04
3.600000000000000000e+03 5.715871131443173363e+04
3.800000000000000000e+03 1.754429491154724674e+05
4.000000000000000000e+03 1.598779056827685272e+05
4.200000000000000000e+03 5.506052957694310462e+05
4.400000000000000000e+03 3.620565698221704224e+05
