# E[keV] values
1.100000000000000000e+03 3.888259034587383362e-08
1.300000000000000000e+03 3.647178007462950538e-08
1.500000000000000000e+03 4.725119727127855776e-08
1.700000000000000000e+03 7.232059328408075089e-08
1.900000000000000000e+03 7.156473543499791009e-08
2.100000000000000000e+03 8.589637925997859369e-08
2.300000000000000000e+03 8.945102336612949064e-08
2.500000000000000000e+03 8.689568122440117657e-08
2.700000000000000000e+03 7.478712464961288026e-08
2.900000000000000000e+03 8.954720267877134049e-08
3.100000000000000000e+03 5.475348722942112409e-08
3.300000000000000000e+03 3.222055734323119384e-11
3.500000000000000000e+03 1.263080693538094214e-08
3.700000000000000000e+03 5.316773093528852279e-08
3.900000000000000000e+03 1.123126059806036682e-07
4.100000000000000000e+03 4.160430323233923871e-09
4.300000000000000000e+03 2.849972472607968290e-07
4.500000000000000000e+03 4.220671589539510914e-07
4.700000000000000000e+03 5.501298638837380044e-07
4.900000000000000000e+03 5.071795436154926688e-08
5.100000000000000000e+03 1.776179260007703454e-10
5.300000000000000000e+03 2.253470848789519225e-06
5.500000000000000000e+03 9.935108057834707635e-06
