# E[keV] values
1.100000000000000000e+03 3.216572508554993723e-08
1.300000000000000000e+03 4.884452965289534862e-08
1.500000000000000000e+03 5.187962564840355726e-08
1.700000000000000000e+03 6.994815144383591116e-08
1.900000000000000000e+03 6.963739889240636277e-08
2.100000000000000000e+03 8.449241202327184521e-08
2.300000000000000000e+03 8.114875187354930469e-08
2.500000000000000000e+03 8.457826809326956138e-08
2.700000000000000000e+03 8.101917691570470972e-08
2.900000000000000000e+03 8.853641846617499877e-08
3.100000000000000000e+03 3.673825527647276469e-08
3.300000000000000000e+03 4.564893515819609284e-11
3.500000000000000000e+03 2.646300918993719870e-08
3.700000000000000000e+03 5.112720273412332637e-08
3.900000000000000000e+03 1.299258384574785933e-07
4.100000000000000000e+03 6.543729948120905061e-09
4.300000000000000000e+03 1.386407851077151597e-07
4.500000000000000000e+03 3.531147488182181386e-07
4.700000000000000000e+03 3.894496120316534677e-07
4.900000000000000000e+03 8.460848332092986900e-08
5.100000000000000000e+03 2.372625139087879381e-10
5.300000000000000000e+03 4.363963916601498458e-07
5.500000000000000000e+03 6.506085229147680140e-06
