# E[keV] values
0.000000000000000000e+00 4.655704677716862250e+01
2.000000000000000000e+02 3.598551759477371093e+01
4.000000000000000000e+02 5.476890747735158271e+01
6.000000000000000000e+02 1.343392833739391108e+02
8.000000000000000000e+02 1.983968288299598726e+02
1.000000000000000000e+03 2.401719932627012781e+02
1.200000000000000000e+03 5.123796081284091315e+02
1.400000000000000000e+03 5.714470866474699733e+02
1.600000000000000000e+03 1.049218761515987126e+03
1.800000000000000000e+03 1.154910276737537743e+03
2.000000000000000000e+03 1.795620400942189690e+03
2.200000000000000000e+03 2.744485264575044766e+03
2.400000000000000000e+03 4.194464527253779124e+03
2.600000000000000000e+03 7.155032078344469483e+03
2.800000000000000000e+03 8.264288522939297764e+03
3.000000000000000000e+03 1.923350401398558824e+04
3.200000000000000000e+03 3.707356477942483616e+04
3.400000000000000000e+03 4.413303942176656710e+04
3.600000000000000000e+03 8.941479010562728217e+04
3.800000000000000000e+03 2.222984574132543930e+05
4.000000000000000000e+03 2.255531583134011016e+05
4.200000000000000000e+03 1.352829987634225050e+06
4.400000000000000000e+03 8.055242346412996994e+05
