# E[keV] values
0.000000000000000000e+00 5.627931024196387000e+01
2.000000000000000000e+02 2.935831974509430609e+01
4.000000000000000000e+02 5.727189416115824372e+01
6.000000000000000000e+02 1.596370924546491779e+02
8.000000000000000000e+02 2.436839744453436367e+02
1.000000000000000000e+03 2.260077126546057684e+02
1.200000000000000000e+03 5.033056024107127087e+02
1.400000000000000000e+03 7.285284671753585144e+02
1.600000000000000000e+03 1.040731985510783488e+03
1.800000000000000000e+03 1.340225281758023129e+03
2.000000000000000000e+03 1.907875372881457906e+03
2.200000000000000000e+03 2.923625205827022455e+03
2.400000000000000000e+03 5.487729153914121525e+03
2.600000000000000000e+03 9.556376678414007984e+03
2.800000000000000000e+03 1.060745914922693009e+04
3.000000000000000000e+03 1.959532859521839055e+04
3.200000000000000000e+03 3.499606056092461949e+04
3.400000000000000000e+03 4.186447687528150709e+04
3.600000000000000000e+03 8.484109592188685201e+04
3.800000000000000000e+03 1.515223933410463796e+05
4.000000000000000000e+03 1.534783241129880771e+05
4.200000000000000000e+03 8.457298661101142643e+05
