# E[keV] values
1.100000000000000000e+03 3.416303438864593177e-09
1.300000000000000000e+03 3.543402446529494196e-09
1.500000000000000000e+03 3.386922648794971288e-09
1.700000000000000000e+03 2.535816576561935146e-09
1.900000000000000000e+03 2.648776302626297294e-09
2.100000000000000000e+03 2.712312552535702006e-09
2.300000000000000000e+03 1.898242943420005249e-09
2.500000000000000000e+03 1.344916106423645315e-09
2.700000000000000000e+03 9.358070922092790205e-10
2.900000000000000000e+03 8.755616435952421904e-10
3.100000000000000000e+03 3.531112980600592019e-10
3.300000000000000000e+03 1.719857735069233856e-13
3.500000000000000000e+03 2.400047024991671410e-10
3.700000000000000000e+03 2.440428731063915720e-10
3.900000000000000000e+03 2.006312224915955356e-10
4.100000000000000000e+03 6.267023143914818650e-12
4.300000000000000000e+03 4.118383676179822320e-10
4.500000000000000000e+03 4.063699167604533918e-10
4.700000000000000000e+03 2.852614031308028663e-10
4.900000000000000000e+03 1.384565036249428466e-10
5.100000000000000000e+03 9.785962566659222045e-14
5.300000000000000000e+03 4.152028809575668500e-10
5.500000000000000000e+03 7.251973378293267792e-10
