# E[keV] values
1.100000000000000000e+03 2.208784410605601484e-08
1.300000000000000000e+03 3.214724615542194539e-08
1.500000000000000000e+03 3.449970601817920324e-08
1.700000000000000000e+03 4.189737820114011893e-08
1.900000000000000000e+03 6.026075536071994974e-08
2.100000000000000000e+03 7.203749123843363975e-08
2.300000000000000000e+03 6.733138005705453582e-08
2.500000000000000000e+03 6.286544071979407535e-08
2.700000000000000000e+03 5.900906176504934838e-08
2.900000000000000000e+03 7.319619426605584600e-08
3.100000000000000000e+03 4.491545469879914538e-08
3.300000000000000000e+03 4.861325309993685766e-11
3.500000000000000000e+03 1.623930142369515525e-08
3.700000000000000000e+03 6.011234050038972140e-08
3.900000000000000000e+03 6.637075553901147122e-08
4.100000000000000000e+03 7.352951554773668420e-09
4.300000000000000000e+03 2.505815415777410458e-07
4.500000000000000000e+03 3.190727498944734930e-07
4.700000000000000000e+03 2.345091418649779831e-07
4.900000000000000000e+03 1.986364170383602792e-07
5.100000000000000000e+03 2.542706659607523490e-10
5.300000000000000000e+03 1.355288127861127777e-06
5.500000000000000000e+03 6.165830839799320497e-06
