# E[keV] values
1.100000000000000000e+03 3.170282827366615521e-08
1.300000000000000000e+03 3.610595711170837470e-08
1.500000000000000000e+03 4.594536430541133033e-08
1.700000000000000000e+03 4.926992873273815353e-08
1.900000000000000000e+03 6.447247378514128719e-08
2.100000000000000000e+03 8.543687702482049048e-08
2.300000000000000000e+03 7.752914417253072341e-08
2.500000000000000000e+03 7.624314628244484695e-08
2.700000000000000000e+03 6.333933555756259389e-08
2.900000000000000000e+03 8.278383574317653593e-08
3.100000000000000000e+03 2.863384123704635825e-08
3.300000000000000000e+03 4.385042156137847210e-11
3.500000000000000000e+03 2.117238154538385337e-08
3.700000000000000000e+03 6.617635468648703394e-08
3.900000000000000000e+03 7.424678195311660035e-08
4.100000000000000000e+03 9.984920997482210484e-09
4.300000000000000000e+03 1.228637548322982155e-07
4.500000000000000000e+03 2.907705038417185837e-07
4.700000000000000000e+03 1.417657609494529716e-07
4.900000000000000000e+03 5.878446256945933114e-08
5.100000000000000000e+03 6.484582310068232794e-10
5.300000000000000000e+03 3.516099480212982000e-07
5.500000000000000000e+03 6.692538235083711183e-06
