# E[keV] values
1.100000000000000000e+03 1.847557725974826185e-08
1.300000000000000000e+03 2.520968351817158851e-08
1.500000000000000000e+03 2.989401972514593745e-08
1.700000000000000000e+03 4.141516907759652440e-08
1.900000000000000000e+03 5.270691666066856937e-08
2.100000000000000000e+03 6.219987789830246680e-08
2.300000000000000000e+03 5.584548868467038785e-08
2.500000000000000000e+03 5.827140661228139544e-08
2.700000000000000000e+03 6.257764244532465169e-08
2.900000000000000000e+03 7.149248196315953677e-08
3.100000000000000000e+03 3.401868005195394934e-08
3.300000000000000000e+03 6.583363440966546144e-11
3.500000000000000000e+03 2.199004591558743459e-08
3.700000000000000000e+03 4.565773407358485458e-08
3.900000000000000000e+03 8.325988164121710735e-08
4.100000000000000000e+03 4.218806001865594823e-09
4.300000000000000000e+03 1.391095005875898714e-07
4.500000000000000000e+03 2.138053995707913024e-07
4.700000000000000000e+03 5.601086182630684954e-07
4.900000000000000000e+03 1.498445017132499886e-07
5.100000000000000000e+03 1.639797934549384693e-10
5.300000000000000000e+03 1.150182753893888508e-06
5.500000000000000000e+03 3.991000863750489664e-06
