# E[keV] values
0.000000000000000000e+00 4.489500509577430165e+01
2.000000000000000000e+02 3.040287524093932703e+01
4.000000000000000000e+02 5.167303175565385231e+01
6.000000000000000000e+02 8.397405066124551354e+01
8.000000000000000000e+02 1.307827966177723056e+02
1.000000000000000000e+03 9.799796438292482037e+01
1.200000000000000000e+03 1.234424075074846314e+02
1.400000000000000000e+03 1.549992660163426876e+02
1.600000000000000000e+03 1.619283578429989063e+02
1.800000000000000000e+03 1.725009874583437295e+02
2.000000000000000000e+03 1.881118613296276862e+02
2.200000000000000000e+03 2.516938709787231687e+02
2.400000000000000000e+03 2.981659560650903131e+02
2.600000000000000000e+03 3.190418113926822343e+02
2.800000000000000000e+03 3.308182686229167189e+02
3.000000000000000000e+03 4.756436634283215881e+02
3.200000000000000000e+03 4.784502273872766409e+02
3.400000000000000000e+03 4.201103180457168946e+02
3.600000000000000000e+03 1.055147557022667115e+03
3.800000000000000000e+03 1.353274945752369831e+03
4.000000000000000000e+03 1.032337786712570278e+03
4.200000000000000000e+03 4.186724337061494225e+03
4.400000000000000000e+03 1.206547240039006738e+03
