# E[keV] values
1.100000000000000000e+03 2.714782164617547703e-08
1.300000000000000000e+03 4.405403407572366969e-08
1.500000000000000000e+03 3.709754136095437694e-08
1.700000000000000000e+03 4.543261381152937562e-08
1.900000000000000000e+03 6.239509573819183177e-08
2.100000000000000000e+03 6.820070236916061645e-08
2.300000000000000000e+03 5.697502083186724459e-08
2.500000000000000000e+03 6.639218804980957086e-08
2.700000000000000000e+03 5.365123949533868211e-08
2.900000000000000000e+03 8.129125013378100912e-08
3.100000000000000000e+03 2.401398441839243122e-08
3.300000000000000000e+03 3.271775436141627072e-11
3.500000000000000000e+03 1.452954414603249223e-08
3.700000000000000000e+03 4.806366773062907640e-08
3.900000000000000000e+03 9.261979677826826424e-08
4.100000000000000000e+03 2.642620532733633198e-09
4.300000000000000000e+03 2.131570816124039575e-07
4.500000000000000000e+03 2.439575225629212418e-07
4.700000000000000000e+03 3.495181619887941500e-07
4.900000000000000000e+03 9.903706341587126567e-08
5.100000000000000000e+03 2.987881528856977755e-10
5.300000000000000000e+03 1.063362711183716789e-06
5.500000000000000000e+03 2.733076681352197296e-06
