# E[keV] values
0.000000000000000000e+00 3.593056135877869650e+01
2.000000000000000000e+02 2.403149047266085603e+01
4.000000000000000000e+02 5.640535589983279863e+01
6.000000000000000000e+02 1.409900649872824658e+02
8.000000000000000000e+02 1.937932480949377521e+02
1.000000000000000000e+03 2.625975955027429336e+02
1.200000000000000000e+03 5.359669121929629227e+02
1.400000000000000000e+03 7.578507725600545655e+02
1.600000000000000000e+03 1.010218937169889841e+03
1.800000000000000000e+03 1.289951854338163230e+03
2.000000000000000000e+03 2.052986533550218155e+03
2.200000000000000000e+03 2.624016030288987167e+03
2.400000000000000000e+03 5.316952519277075226e+03
2.600000000000000000e+03 9.968809386571552750e+03
2.800000000000000000e+03 9.241995901687341757e+03
3.000000000000000000e+03 1.853241087539741056e+04
3.200000000000000000e+03 4.797678148538002279e+04
3.400000000000000000e+03 3.816227606665427447e+04
3.600000000000000000e+03 7.689736064794899721e+04
3.800000000000000000e+03 1.353247904528782237e+05
4.000000000000000000e+03 1.233874596560987411e+05
4.200000000000000000e+03 9.226971857214907650e+05
4.400000000000000000e+03 1.003793257617520052e+06
