# E[keV] values
1.100000000000000000e+03 2.524389725584106519e-08
1.300000000000000000e+03 4.212350438767106624e-08
1.500000000000000000e+03 3.813337071147193510e-08
1.700000000000000000e+03 5.166944250459266037e-08
1.900000000000000000e+03 6.381988877918887960e-08
2.100000000000000000e+03 6.242561855569782780e-08
2.300000000000000000e+03 6.258370435360247810e-08
2.500000000000000000e+03 6.829370940555870596e-08
2.700000000000000000e+03 5.353818288375755406e-08
2.900000000000000000e+03 7.095543315967879802e-08
3.100000000000000000e+03 3.751026183418978061e-08
3.300000000000000000e+03 2.425557438333780358e-11
3.500000000000000000e+03 1.822969329340168113e-08
3.700000000000000000e+03 4.518437366137724759e-08
3.900000000000000000e+03 9.146752167258594768e-08
4.100000000000000000e+03 3.191085584295163193e-09
4.300000000000000000e+03 1.522935672916964332e-07
4.500000000000000000e+03 3.568959075591685902e-07
4.700000000000000000e+03 4.483470244910763167e-07
4.900000000000000000e+03 1.553538833985146039e-07
5.100000000000000000e+03 1.097906159996656218e-10
5.300000000000000000e+03 7.989786590204576235e-07
5.500000000000000000e+03 5.010831100434528011e-06
