# E[keV] values
0.000000000000000000e+00 4.828843781193157270e+01
2.000000000000000000e+02 3.178394710739373963e+01
4.000000000000000000e+02 5.413433994562011264e+01
6.000000000000000000e+02 1.333846835303418459e+02
8.000000000000000000e+02 2.168020621140583444e+02
1.000000000000000000e+03 2.240985937337286771e+02
1.200000000000000000e+03 4.909930840106058554e+02
1.400000000000000000e+03 8.462117421234269159e+02
1.600000000000000000e+03 1.134560540885140654e+03
1.800000000000000000e+03 1.691224058566479243e+03
2.000000000000000000e+03 2.615624365013976785e+03
2.200000000000000000e+03 4.337480454827173162e+03
2.400000000000000000e+03 7.391212601713760705e+03
2.600000000000000000e+03 1.142818609200928222e+04
2.800000000000000000e+03 1.224711589756353533e+04
3.000000000000000000e+03 3.090666248006395836e+04
3.200000000000000000e+03 3.875582049942162121e+04
3.400000000000000000e+03 6.423694446359287394e+04
3.600000000000000000e+03 1.741377508864125703e+05
3.800000000000000000e+03 2.101841026827257301e+05
4.000000000000000000e+03 3.676388910922461073e+05
4.200000000000000000e+03 1.270554940210341010e+06
4.400000000000000000e+03 2.861245576145693194e+06
