# E[keV] values
1.100000000000000000e+03 2.982511565117787081e-08
1.300000000000000000e+03 3.735725158223576271e-08
1.500000000000000000e+03 4.534948222709239794e-08
1.700000000000000000e+03 5.445333825681616752e-08
1.900000000000000000e+03 6.914307244270384339e-08
2.100000000000000000e+03 8.210428346818707163e-08
2.300000000000000000e+03 7.915166507998547545e-08
2.500000000000000000e+03 7.650294601275983289e-08
2.700000000000000000e+03 7.749648953977614783e-08
2.900000000000000000e+03 8.022265887864995410e-08
3.100000000000000000e+03 3.825235308543263711e-08
3.300000000000000000e+03 5.501568527768999045e-11
3.500000000000000000e+03 2.317865030515469311e-08
3.700000000000000000e+03 5.659326801779763989e-08
3.900000000000000000e+03 1.139377850186864453e-07
4.100000000000000000e+03 1.222142128767769821e-08
4.300000000000000000e+03 2.251824830980847107e-07
4.500000000000000000e+03 2.105898176064557971e-07
4.700000000000000000e+03 5.003442754874200159e-07
4.900000000000000000e+03 6.578955437504165712e-08
5.100000000000000000e+03 3.180078311865431519e-10
5.300000000000000000e+03 7.826578727410290024e-07
5.500000000000000000e+03 3.652330659271292474e-06
