# E[keV] values
0.000000000000000000e+00 6.483798059284377757e+01
2.000000000000000000e+02 2.291659017247461350e+01
4.000000000000000000e+02 5.830734567838299398e+01
6.000000000000000000e+02 1.385098334751861842e+02
8.000000000000000000e+02 2.020407558522292391e+02
1.000000000000000000e+03 2.285290802372731775e+02
1.200000000000000000e+03 5.757383155437660207e+02
1.400000000000000000e+03 8.077047644470014802e+02
1.600000000000000000e+03 9.396406618092438521e+02
1.800000000000000000e+03 1.442434799334268064e+03
2.000000000000000000e+03 2.259530029333190669e+03
2.200000000000000000e+03 2.482591421616611115e+03
2.400000000000000000e+03 5.355366610494678753e+03
2.600000000000000000e+03 1.113572809575212341e+04
2.800000000000000000e+03 8.123967967440390566e+03
3.000000000000000000e+03 2.509423508971740739e+04
3.200000000000000000e+03 3.934087733564553491e+04
3.400000000000000000e+03 4.687457965977604908e+04
3.600000000000000000e+03 8.580357082483520207e+04
3.800000000000000000e+03 1.755838698687026917e+05
4.000000000000000000e+03 1.528958648584973416e+05
4.200000000000000000e+03 1.264810019549038727e+06
4.400000000000000000e+03 1.907824878229682101e+06
