# E[keV] values
0.000000000000000000e+00 4.332629550092589454e+01
2.000000000000000000e+02 2.003266549021150666e+01
4.000000000000000000e+02 7.560699728867949432e+01
6.000000000000000000e+02 1.747645354092274204e+02
8.000000000000000000e+02 2.278038560730848587e+02
1.000000000000000000e+03 2.742253641333808218e+02
1.200000000000000000e+03 5.803074591182282802e+02
1.400000000000000000e+03 7.457553994841805434e+02
1.600000000000000000e+03 1.328949358063161071e+03
1.800000000000000000e+03 1.479852306329535850e+03
2.000000000000000000e+03 2.017811628947270037e+03
2.200000000000000000e+03 3.197083886731708390e+03
2.400000000000000000e+03 6.840455691529147771e+03
2.600000000000000000e+03 9.723444063761080542e+03
2.800000000000000000e+03 8.603602793148194905e+03
3.000000000000000000e+03 1.870661093713321679e+04
3.200000000000000000e+03 3.400016426202998991e+04
3.400000000000000000e+03 3.759170556327830127e+04
3.600000000000000000e+03 1.077513465133975697e+05
3.800000000000000000e+03 1.750113138924064697e+05
4.000000000000000000e+03 3.136851151357388590e+05
4.200000000000000000e+03 1.169743820729849162e+06
4.400000000000000000e+03 3.955127546915286803e+05
