# E[keV] values
1.100000000000000000e+03 2.004305773670577877e-08
1.300000000000000000e+03 3.003455075877358266e-08
1.500000000000000000e+03 3.580829511130392454e-08
1.700000000000000000e+03 3.538736182900022835e-08
1.900000000000000000e+03 4.901295917446171555e-08
2.100000000000000000e+03 6.278221588982733974e-08
2.300000000000000000e+03 5.420473358830234507e-08
2.500000000000000000e+03 5.030874196570488122e-08
2.700000000000000000e+03 4.644559846781283124e-08
2.900000000000000000e+03 5.823947153909492413e-08
3.100000000000000000e+03 2.294658215931231852e-08
3.300000000000000000e+03 3.513326409212976384e-11
3.500000000000000000e+03 2.126780547718230036e-08
3.700000000000000000e+03 4.071068749885005785e-08
3.900000000000000000e+03 8.013384871767488216e-08
4.100000000000000000e+03 5.275387017880112155e-09
4.300000000000000000e+03 1.776290600283330283e-07
4.500000000000000000e+03 1.602713383329714588e-07
4.700000000000000000e+03 1.935253748295013381e-07
4.900000000000000000e+03 2.263544702082315100e-07
5.100000000000000000e+03 4.415199801653113788e-10
5.300000000000000000e+03 8.543370851777899653e-07
5.500000000000000000e+03 2.329825787232341311e-06
