# E[keV] values
0.000000000000000000e+00 3.418585994965672370e+01
2.000000000000000000e+02 2.797790172730210401e+01
4.000000000000000000e+02 5.495827640669153880e+01
6.000000000000000000e+02 1.438581477778415376e+02
8.000000000000000000e+02 1.763340952681812155e+02
1.000000000000000000e+03 1.975255490548343857e+02
1.200000000000000000e+03 3.322905442797612636e+02
1.400000000000000000e+03 5.512282530326311871e+02
1.600000000000000000e+03 8.811055467817067210e+02
1.800000000000000000e+03 1.173039620265227541e+03
2.000000000000000000e+03 1.981235528997417532e+03
2.200000000000000000e+03 2.619469552220993137e+03
2.400000000000000000e+03 4.720979356901077153e+03
2.600000000000000000e+03 9.186839008083819863e+03
2.800000000000000000e+03 9.268280733682066057e+03
3.000000000000000000e+03 2.473118842503231645e+04
3.200000000000000000e+03 3.135914158307925027e+04
3.400000000000000000e+03 4.625029046229127562e+04
3.600000000000000000e+03 1.036930309503861645e+05
3.800000000000000000e+03 1.635999843088499911e+05
4.000000000000000000e+03 1.104590346263546526e+05
4.200000000000000000e+03 9.268487178142344346e+05
4.400000000000000000e+03 7.504525927459257655e+05
