# E[keV] values
0.000000000000000000e+00 7.929904998360005663e+01
2.000000000000000000e+02 4.788767483030035521e+01
4.000000000000000000e+02 5.498405089613593333e+01
6.000000000000000000e+02 2.342248416846485952e+02
8.000000000000000000e+02 3.972017815668309026e+02
1.000000000000000000e+03 4.569252215942602788e+02
1.200000000000000000e+03 8.075312458138406555e+02
1.400000000000000000e+03 1.132341539862907666e+03
1.600000000000000000e+03 1.713317939735853543e+03
1.800000000000000000e+03 2.010633854635037551e+03
2.000000000000000000e+03 2.585315751533887124e+03
2.200000000000000000e+03 3.726163150494820457e+03
2.400000000000000000e+03 7.983219229426175843e+03
2.600000000000000000e+03 1.190269546828259809e+04
2.800000000000000000e+03 1.297636267392240734e+04
3.000000000000000000e+03 3.138201223462467897e+04
3.200000000000000000e+03 4.458752966839538567e+04
3.400000000000000000e+03 4.744487093889035896e+04
3.600000000000000000e+03 9.879972980584319157e+04
3.800000000000000000e+03 2.222701348900457961e+05
4.000000000000000000e+03 1.721269802097346983e+05
4.200000000000000000e+03 1.033733734748437419e+06
4.400000000000000000e+03 5.449369151744904229e+05
