# E[keV] values
0.000000000000000000e+00 4.374086362473455836e+01
2.000000000000000000e+02 2.643260242524537773e+01
4.000000000000000000e+02 5.775766966487228871e+01
6.000000000000000000e+02 1.237978208612122586e+02
8.000000000000000000e+02 1.856225033754069784e+02
1.000000000000000000e+03 2.189976390110444129e+02
1.200000000000000000e+03 4.593855083695304415e+02
1.400000000000000000e+03 6.572511628738237732e+02
1.600000000000000000e+03 8.470009727537533308e+02
1.800000000000000000e+03 1.337259690233631090e+03
2.000000000000000000e+03 1.739125034923448538e+03
2.200000000000000000e+03 2.174222853285022211e+03
2.400000000000000000e+03 4.203594648778611372e+03
2.600000000000000000e+03 7.945366242865271488e+03
2.800000000000000000e+03 7.830285516327173355e+03
3.000000000000000000e+03 1.953453778916396186e+04
3.200000000000000000e+03 3.070129475763449955e+04
3.400000000000000000e+03 3.659088455502312718e+04
3.600000000000000000e+03 6.122203185010965535e+04
3.800000000000000000e+03 1.295703945414788031e+05
4.000000000000000000e+03 1.813811870098653599e+05
4.200000000000000000e+03 6.762203876135100145e+05
