# E[keV] values
0.000000000000000000e+00 3.985512519718889735e+01
2.000000000000000000e+02 2.782682966671561786e+01
4.000000000000000000e+02 5.712370029783896541e+01
6.000000000000000000e+02 1.113055387532453295e+02
8.000000000000000000e+02 1.623495991181412421e+02
1.000000000000000000e+03 2.209769909763361682e+02
1.200000000000000000e+03 4.620221061463888077e+02
1.400000000000000000e+03 5.358416599885406413e+02
1.600000000000000000e+03 7.777909314880591864e+02
1.800000000000000000e+03 1.136842653686721178e+03
2.000000000000000000e+03 1.447912594825994802e+03
2.200000000000000000e+03 2.432029555258827259e+03
2.400000000000000000e+03 4.059285132314725161e+03
2.600000000000000000e+03 8.540875941184260228e+03
2.800000000000000000e+03 9.052489683447825882e+03
3.000000000000000000e+03 1.563190830194336195e+04
3.200000000000000000e+03 3.222370871288308626e+04
3.400000000000000000e+03 4.459903642048079200e+04
3.600000000000000000e+03 5.638180583432808635e+04
3.800000000000000000e+03 1.407100235029948817e+05
4.000000000000000000e+03 2.230842788513333071e+05
4.200000000000000000e+03 6.074389404537718510e+05
