# E[keV] values
0.000000000000000000e+00 2.621263207720252453e+01
2.000000000000000000e+02 3.064917086648780753e+01
4.000000000000000000e+02 5.411442991676738501e+01
6.000000000000000000e+02 1.483409192803542851e+02
8.000000000000000000e+02 1.752128999524416884e+02
1.000000000000000000e+03 2.503467611895196967e+02
1.200000000000000000e+03 4.627990467131232322e+02
1.400000000000000000e+03 6.608639107605872596e+02
1.600000000000000000e+03 8.421356612855279309e+02
1.800000000000000000e+03 1.178037165606491499e+03
2.000000000000000000e+03 1.909615373108396852e+03
2.200000000000000000e+03 2.823465222591295969e+03
2.400000000000000000e+03 4.243273316831343436e+03
2.600000000000000000e+03 8.072495582766547159e+03
2.800000000000000000e+03 1.030051598927731538e+04
3.000000000000000000e+03 1.873162596510973890e+04
3.200000000000000000e+03 3.664950476821843768e+04
3.400000000000000000e+03 4.278564184238146117e+04
3.600000000000000000e+03 1.074910456141430768e+05
3.800000000000000000e+03 2.003104696509124769e+05
4.000000000000000000e+03 1.556341932198117429e+05
4.200000000000000000e+03 7.061542094578994438e+05
4.400000000000000000e+03 1.125760932851100806e+06
