# E[keV] values
1.100000000000000000e+03 2.865238930606605368e-08
1.300000000000000000e+03 3.208964412524794668e-08
1.500000000000000000e+03 3.661604139846287185e-08
1.700000000000000000e+03 4.955122441667593157e-08
1.900000000000000000e+03 6.143577827555647755e-08
2.100000000000000000e+03 7.889642566617930343e-08
2.300000000000000000e+03 6.887201072740102417e-08
2.500000000000000000e+03 6.777526000990775752e-08
2.700000000000000000e+03 7.107701493078615519e-08
2.900000000000000000e+03 7.406608152068400273e-08
3.100000000000000000e+03 3.785390358601495505e-08
3.300000000000000000e+03 6.062099340645311193e-11
3.500000000000000000e+03 1.832373958298904944e-08
3.700000000000000000e+03 5.531758986736404493e-08
3.900000000000000000e+03 9.185933293986201647e-08
4.100000000000000000e+03 1.093636645168260081e-08
4.300000000000000000e+03 2.434907237149736757e-07
4.500000000000000000e+03 3.684268841001377143e-07
4.700000000000000000e+03 3.723842227408447338e-07
4.900000000000000000e+03 1.049049222604548693e-07
5.100000000000000000e+03 2.257204984995403562e-10
5.300000000000000000e+03 5.940443593909044618e-07
5.500000000000000000e+03 7.455151948129474037e-06
