# E[keV] values
0.000000000000000000e+00 5.086317176589960809e+01
2.000000000000000000e+02 2.514033167364223686e+01
4.000000000000000000e+02 5.585682932933679723e+01
6.000000000000000000e+02 1.179376990787461352e+02
8.000000000000000000e+02 1.928245985844656616e+02
1.000000000000000000e+03 2.138798731204733770e+02
1.200000000000000000e+03 5.182944587181339102e+02
1.400000000000000000e+03 6.565968584280825553e+02
1.600000000000000000e+03 7.843960997937052753e+02
1.800000000000000000e+03 1.299406269774687189e+03
2.000000000000000000e+03 2.066953314471885733e+03
2.200000000000000000e+03 2.778059441782152589e+03
2.400000000000000000e+03 3.643351745551927252e+03
2.600000000000000000e+03 8.547638849381770342e+03
2.800000000000000000e+03 8.598001477016234276e+03
3.000000000000000000e+03 2.021472464216448498e+04
3.200000000000000000e+03 3.713854889046162134e+04
3.400000000000000000e+03 2.895768795002562183e+04
3.600000000000000000e+03 7.990800866678584134e+04
3.800000000000000000e+03 1.775999990010759502e+05
4.000000000000000000e+03 1.623006953438623750e+05
4.200000000000000000e+03 6.241989383385503897e+05
4.400000000000000000e+03 5.232663134397703107e+05
