# E[keV] values
0.000000000000000000e+00 6.581579706102260729e+01
2.000000000000000000e+02 2.886646686346476898e+01
4.000000000000000000e+02 5.447249656108240146e+01
6.000000000000000000e+02 1.755517138165075153e+02
8.000000000000000000e+02 2.327874943595691946e+02
1.000000000000000000e+03 2.823185300355928007e+02
1.200000000000000000e+03 6.128442937225717060e+02
1.400000000000000000e+03 8.667955546538012186e+02
1.600000000000000000e+03 1.339122170580515331e+03
1.800000000000000000e+03 1.796504883073479050e+03
2.000000000000000000e+03 2.566874537742837219e+03
2.200000000000000000e+03 2.943951825243211260e+03
2.400000000000000000e+03 6.242495072279240048e+03
2.600000000000000000e+03 1.089322382974082029e+04
2.800000000000000000e+03 1.071733158742755222e+04
3.000000000000000000e+03 2.387490802812186666e+04
3.200000000000000000e+03 4.662766265622715582e+04
3.400000000000000000e+03 7.823259082857500471e+04
3.600000000000000000e+03 1.911856485556369589e+05
3.800000000000000000e+03 3.404627664135955274e+05
4.000000000000000000e+03 3.932209110792878782e+05
4.200000000000000000e+03 1.460504507481108187e+06
4.400000000000000000e+03 3.287132183455056977e+06
