# E[keV] values
1.100000000000000000e+03 1.304332577232438895e-08
1.300000000000000000e+03 2.781884771888224565e-08
1.500000000000000000e+03 3.049658505181754010e-08
1.700000000000000000e+03 3.988514996110529690e-08
1.900000000000000000e+03 5.030917622376592202e-08
2.100000000000000000e+03 6.037631021600656730e-08
2.300000000000000000e+03 6.107977983490672502e-08
2.500000000000000000e+03 5.542002091058284717e-08
2.700000000000000000e+03 5.366571983029925421e-08
2.900000000000000000e+03 5.387859200066014759e-08
3.100000000000000000e+03 4.050800211892950901e-08
3.300000000000000000e+03 3.348159947232428108e-11
3.500000000000000000e+03 9.837806710003295066e-09
3.700000000000000000e+03 4.356299273774258413e-08
3.900000000000000000e+03 7.599274569451508210e-08
4.100000000000000000e+03 3.074091776925263111e-09
4.300000000000000000e+03 1.975094284014436580e-07
4.500000000000000000e+03 2.692774366249807751e-07
4.700000000000000000e+03 3.170396619484768686e-07
4.900000000000000000e+03 7.004657562437441419e-08
5.100000000000000000e+03 1.448797247087014562e-10
5.300000000000000000e+03 1.232206607069130562e-06
5.500000000000000000e+03 7.248450269294388050e-06
